;quest_id;st_answ;id_st;st_ans_calif
4803;VB_42;The relationship is it goes down one every time you add a block.;VB.42.462.1;1
4804;VB_42;The relationship between the number of blocks and the distance traveled by the truck in 10 seconds is that they both change how far the truck goes.;VB.42.466.1;0
4805;VB_42;The relationship is that the less blocks the toy truck has the more it will carry and the more blocks the less it can carry.;VB.42.475.1;1
4806;VB_42;The relationship between the number of blocks and the distance is that it decreases every time and all of it decreases together.;VB.42.477.1;0
4807;VB_42;The relationship is that the more blocks that you put in the truck the less distance it will cover.;VB.42.481.1;1
4808;VB_42;The more blocks he puts in the truck the less the truck will travel.;VB.42.497.1;1
4809;VB_42;That it is increasing by the matter of seconds.;VB.42.501.1;0
4810;VB_42;The more number of blocks the less distance it goes or the less block the more distance.;VB.42.503.1;1
4811;VB_42;The number of blocks is measuring by meters.;VB.42.523.1;0
4812;VB_42;If the truck has less blocks it goes further.;VB.42.530.1;1
4813;VB_42;The more blocks you add the less distance it would go. It would have more mass.;VB.42.533.1;1
4814;VB_42;The more blocks Don added the slower the toy truck will go.;VB.42.535.1;0
4815;VB_42;That will more number of blocks the slower it goes.;VB.42.539.1;0
4816;VB_42;The distance of the meter is going lower. The number of blocks is going lower too.;VB.42.542.1;0
4817;VB_42;The distance of the meter is going lower. Number of blocks is getting lower too.;VB.42.545.1;0
4818;VB_42;The more blocks added the farther it went.;VB.42.626.1;0
4819;VB_42;The more blocks the less it goes.;VB.42.632.1;1
4820;VB_42;It goes up each one.;VB.42.634.1;0
4821;VB_42;The relationship is that each time he add a block it goes about one meter lower.;VB.42.636.1;1
4822;VB_42;The more blocks the less it will go.;VB.42.638.1;1
4823;VB_42;The more blocks it carried the less farther it would go.;VB.42.639.1;1
4824;VB_42;The more blocks the less meters it goes.;VB.42.643.1;1
4825;VB_15a;Where she threw the ball.;VB.15a.381.1;1
4826;VB_15a;Where you throw the ball from.;VB.15a.384.1;1
4827;VB_15a;Throwing the ball from the same line.;VB.15a.388.1;1
4828;VB_15a;The size, mass, and whether or not they take a running start, stay in front of the line or 2 step start.;VB.15a.397.1;0
4829;VB_15a;Where they throw their ball from.;VB.15a.399.1;1
4830;VB_15a;They controlled where they throw their ball.;VB.15a.401.1;1
4831;VB_15a;Where they threw.;VB.15a.404.1;1
4832;VB_15a;That they all threw their ball at the same place.;VB.15a.416.1;1
4833;VB_15a;The girls controlled the basketball and baseball. Also a football.;VB.15a.419.1;0
4834;VB_15a;They all used a ball.;VB.15a.423.1;0
4835;VB_15a;Where they let go of the ball.;VB.15a.429.1;1
4836;VB_15a;How far the balls went in the field.;VB.15a.432.1;0
4837;VB_15a;They had to throw at a line.;VB.15a.440.1;1
4838;VB_15a;They all threw the ball at the line.;VB.15a.444.1;1
4839;VB_15a;Where they threw it from.;VB.15a.452.1;1
4840;VB_15a;Where they threw their ball from.;VB.15a.458.1;1
4841;VB_15a;The variable the girls controlled was the way they threw the ball.;VB.15a.466.1;0
4842;VB_15a;They controlled the line.;VB.15a.471.1;1
4843;VB_15a;The variable they controlled was bringing their own balls.;VB.15a.477.1;0
4844;VB_15a;Where the place they had to throw the ball from.;VB.15a.483.1;1
4845;VB_15a;The controlled the line where they were going to throw the ball.;VB.15a.489.1;1
4846;VB_15a;Throwing the ball.;VB.15a.496.1;0
4847;VB_15a;The balls.;VB.15a.501.1;0
4848;VB_15a;She controlled her energy to throw more.;VB.15a.503.1;0
4849;VB_15a;How they stood in the line, and how far they are.;VB.15a.511.1;1
4850;VB_15a;The line.;VB.15a.523.1;1
4851;VB_15a;They threw the balls.;VB.15a.525.1;0
4852;VB_15a;They all threw the ball at the line.;VB.15a.530.1;1
4853;VB_15a;The way they stand at the line.;VB.15a.535.1;1
4854;VB_15a;How far the ball goes behind the line.;VB.15a.537.1;0
4855;VB_15a;How high it will go.;VB.15a.545.1;0
4856;VB_15a;Staying at the line.;VB.15a.626.1;1
4857;VB_15a;Kinds of balls.;VB.15a.628.1;0
4858;VB_15a;The line.;VB.15a.632.1;1
4859;VB_15a;The lines.;VB.15a.634.1;1
4860;VB_15a;Where they threw the ball.;VB.15a.638.1;1
4861;VB_15b;No one had the same ball and threw the ball differently.;VB.15b.381.1;1
4862;VB_15b;One variable that should be controlled is the ball, everyone should use the same ball. Another is if you should get a running start.;VB.15b.384.1;1
4863;VB_15b;The type of ball they use how they got to the point of where they were supposed to throw the ball.;VB.15b.384b.1;1
4864;VB_15b;Size of ball because they all should have used the same ball, where to start they should have all stood in the same spot.;VB.15b.394.1;1
4865;VB_15b;If they get a running start and if they had the same ball or not.;VB.15b.399.1;1
4866;VB_15b;They do not use the same kind of ball and they get different speeds.;VB.15b.404.1;0
4867;VB_15b;The same kind of balls. Having a running start.;VB.15b.407.1;0
4868;VB_15b;One is they all have different balls. 2 is they have some bigger which makes them go not as far as distance as the smaller ones which go farther.;VB.15b.416.1;0
4869;VB_15b;They did not control the size, and they did not control the type of ball they used.;VB.15b.423.1;0
4870;VB_15b;The first variable they did not control is the different kind of ball. The second is the speed they went to get to the line.;VB.15b.429.1;1
4871;VB_15b;They do not have the same amount of weight. And not have the same ball. And they run and step. They need to run or step.;VB.15b.432.1;1
4872;VB_15b;The balls all need to be the same. And they all need to stand and throw.;VB.15b.440.1;1
4873;VB_15b;Throwing at the line and using the same ball.;VB.15b.448.1;0
4874;VB_15b;How far they throw the balls and the kind of balls that bring are 2 uncontrolled variables.;VB.15b.452.1;0
4875;VB_15b;The variable that was not controlled was that they just brought any ball and made a line and threw it.;VB.15b.458.1;1
4876;VB_15b;How they start and what ball they use.;VB.15b.462.1;1
4877;VB_15b;2 variables that are not controlled in the contest were the amount of steps and what ball they are going to use.;VB.15b.466.1;1
4878;VB_15b;They all brought different balls. They all started at different starting points.;VB.15b.477.1;0
4879;VB_15b;One of the variables is the type of ball. And the second one is how many steps they took during the time when they were throwing balls.;VB.15b.481.1;1
4880;VB_15b;What kind of ball you use, and how you throw it.;VB.15b.483.1;0
4881;VB_15b;One variable they did not control was that Rachael ran. The other one is that the other 2 girls walked.;VB.15b.489.1;1
4882;VB_15b;That they get different lines.;VB.15b.495.1;0
4883;VB_15b;That their balls are different.;VB.15b.497.1;0
4884;VB_15b;Ball flying in air.;VB.15b.501.1;0
4885;VB_15b;When they did not throw the ball the same. When they did not do the same starting position.;VB.15b.506.1;0
4886;VB_15b;How they all threw balls. They all should do the same position.;VB.15b.511.1;0
4887;VB_15b;The balls and how they held the ball.;VB.15b.523.1;1
4888;VB_15b;How they ran to the line and threw their balls.;VB.15b.525.1;0
4889;VB_15b;Rachael had a running start and Ling took 2 steps Diana stood at the line.;VB.15b.530.1;1
4890;VB_15b;Ran, stood, and walked 2 steps. Also the balls they used.;VB.15b.533.1;0
4891;VB_15b;Having different balls, and the way they stood at the line.;VB.15b.535.1;1
4892;VB_15b;You have to test it out and you start with the ball to see who throws the farthest. The other thing is to not go past the line and not mess up.;VB.15b.537.1;0
4893;VB_15b;They have different kind of ball. Some of them run some took 2 steps.;VB.15b.539.1;1
4894;VB_15b;Basketball and football.;VB.15b.628.1;0
4895;VB_15b;The balls are different.;VB.15b.632.1;0
4896;VB_15b;One of them is they did not have the same kind of ball. 2 is they took different amounts of steps to the line.;VB.15b.639.1;1
4897;VB_15c;They need to have the same ball and throw the ball at the same place.;VB.15c.381.1;1
4898;VB_15c;They need to use the same ball and they need to throw the same way.;VB.15c.388.1;1
4899;VB_15c;They need to use the same ball and throw it from the same spot without running to the line, taking steps to the line, or one person just standing at the line.;VB.15c.394.1;1
4900;VB_15c;Nobody get a running start and they all use the same ball to make it fair.;VB.15c.399.1;1
4901;VB_15c;They need to throw the same kind of ball, they need to throw at the same place and they need to get the same speed.;VB.15c.404.1;1
4902;VB_15c;They need the same kind of ball and with the same weight and to stand still when throwing the ball.;VB.15c.407.1;0
4903;VB_15c;They need to have thrown it at the same place which they did they need one variable changed that could be different balls or the same ball but different size.;VB.15c.416.1;0
4904;VB_15c;To make the balls the same thing so it is a fair game to play. Like a baseball, basketball or a football to throw.;VB.15c.419.1;0
4905;VB_15c;Ling and Diana should change their experiments to a baseball because the baseball won.;VB.15c.423.1;0
4906;VB_15c;To have the same ball and throw the same place. And the weight of the ball. And how hard you throw it.;VB.15c.432.1;0
4907;VB_15c;The balls all need to be the same and they all have to stand and throw.;VB.15c.440.1;1
4908;VB_15c;Make a line that is very straight. All use same ball. All stand at line. Throw at same time. Record data.;VB.15c.448.1;0
4909;VB_15c;They need to use the same kind of balls and they need the same procedure of throwing.;VB.15c.452.1;0
4910;VB_15c;Where they throw the ball, use the same ball, they all get a running start.;VB.15c.462.1;1
4911;VB_15c;To make the contest a controlled experiment the girls need to take the same amount of steps.;VB.15c.466.1;0
4912;VB_15c;The girls needed to change each variable at a time, like starting at the same position, all 3 of them, and the mass of the balls.;VB.15c.475.1;0
4913;VB_15c;The girls have to have the same type of ball and also take the same amount of steps when they are throwing it.;VB.15c.481.1;1
4914;VB_15c;They can just throw from the line and not run.;VB.15c.486.1;0
4915;VB_15c;Use all of the same balls.;VB.15c.495.1;0
4916;VB_15c;They have to have the same balls. They have to throw the ball in the same way.;VB.15c.497.1;1
4917;VB_15c;First they all do the standard way then they throw the same ball and write then they do that again 2 times with the other balls then finally they write it and compare.;VB.15c.503.1;0
4918;VB_15c;They needed to use their position.;VB.15c.511.1;0
4919;VB_15c;They all have a ball and they all stand at the same place.;VB.15c.523.1;0
4920;VB_15c;They should all stand at the line and throw.;VB.15c.530.1;0
4921;VB_15c;Same ball and stand on the line.;VB.15c.533.1;0
4922;VB_15c;The balls and the line that tells them to go.;VB.15c.535.1;0
4923;VB_15c;They had to throw their ball first at the same time.;VB.15c.537.1;0
4924;VB_15c;They should all start in the line.;VB.15c.539.1;0
4925;VB_15c;What the 3 girls need to do is stand straight and same sized ball.;VB.15c.542.1;0
4926;VB_15c;Throw the ball at the same time.;VB.15c.545.1;0
4927;VB_15c;Stay at the line, use one ball, everyone get a 2 step, throw.;VB.15c.626.1;0
4928;VB_15c;Same sized balls. Take 2 steps then throw.;VB.15c.634.1;0
4929;VB_15c;They all needed to have the same ball.;VB.15c.636.1;0
4930;VB_15c;They should all use the same ball they should all take 2 steps.;VB.15c.638.1;1
4931;VB_15c;Do not take any steps, have the same kind of ball.;VB.15c.639.1;0
4932;VB_15c;Starting in the same place. Using the same kind of ball.;VB.15c.643.1;0
4933;VB_29;You have a standard because if you do not it will not be controlled.;VB.29.381.1;0
4934;VB_29;So that you can see the results of an experiment before a variable is changed so you can compare.;VB.29.384.1;1
4935;VB_29;You use a standard so you will not make a mistake and so you can compare it to differences.;VB.29.388.1;0
4936;VB_29;You start with a standard so you can compare your standard data to your data when you change a variable.;VB.29.394.1;1
4937;VB_29;So you can get the closest answer to the question.;VB.29.397.1;0
4938;VB_29;So you can record and change variables to get a difference.;VB.29.399.1;0
4939;VB_29;So that control your experiment without changing more than one variable.;VB.29.404.1;1
4940;VB_29;To keep the variables controlled.;VB.29.407.1;0
4941;VB_29;You use a standard so you can tell what happened in a controlled experiment and because you can change one variable at a time.;VB.29.416.1;1
4942;VB_29;You would use a standard to change any variables than just one variable that can be changed.;VB.29.419.1;1
4943;VB_29;You use a standard to control your procedure, like if you get it wrong you can see what you did.;VB.29.423.1;0
4944;VB_29;To compare the new experiment with the standard.;VB.29.440.1;0
4945;VB_29;You use a standard because when you change something which is a variable. That when you change it, you know when you did before.;VB.29.444.1;1
4946;VB_29;You use a standard because without a standard, you can change it.;VB.29.448.1;0
4947;VB_29;So you can see what you did after you do the other trials, it makes a controlled experiment to look back on when you change one variable at a time.;VB.29.452.1;0
4948;VB_29;You use a standard to see if you can try a less amount each time you do an experiment.;VB.29.454.1;1
4949;VB_29;You use a standard so that you can test it and compare with your standard. And compare with your variable.;VB.29.458.1;0
4950;VB_29;When conducting a controlled experiment you use a standard because you compare your other results to see if it is accurate.;VB.29.466.1;1
4951;VB_29;You use a standard so you can change the variable if needed in an experiment and you can also change the variable at a time.;VB.29.475.1;0
4952;VB_29;You use a standard because that what you know before the experiment and the standard helps you a lot during the experiment.;VB.29.477.1;0
4953;VB_29;In a controlled experiment you use a standard because when you are testing something else you will have to compare your answers. That is where a standard comes in.;VB.29.481.1;0
4954;VB_29;To compare your answers.;VB.29.486.1;0
4955;VB_29;We use a standard first because we could know how it went then we could use the score it went and test it again.;VB.29.489.1;0
4956;VB_29;You use a standard is to know what you will do and how it will happen.;VB.29.495.1;0
4957;VB_29;So when you change variables you can compare you standard and the other ones.;VB.29.497.1;0
4958;VB_29;So you can test the standard and can switch one variable to make it proven.;VB.29.501.1;0
4959;VB_29;Because you want to know what is the regular way and to compare the first way.;VB.29.503.1;0
4960;VB_29;So you can compare your answers.;VB.29.523.1;0
4961;VB_29;To compare the experiment with the standard one.;VB.29.525.1;0
4962;VB_29;So when you are done you could compare.;VB.29.530.1;0
4963;VB_29;So you compare at the end of the experiment.;VB.29.533.1;0
4964;VB_29;To see if the standard might be faster than the other.;VB.29.537.1;0
4965;VB_29;Because you can compare the results.;VB.29.542.1;0
4966;VB_29;To help control the controlled experiment.;VB.29.626.1;0
4967;VB_29;To control any experiment.;VB.29.628.1;0
4968;VB_29;Because without a standard you will not know the steps.;VB.29.634.1;0
4969;BULB_C_VOLTAGE_EXPLAIN_WHY1;positive battery terminal is separated by a gap from terminal 1;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj3-l1.qa193;1
4970;BULB_C_VOLTAGE_EXPLAIN_WHY1;terminal 1 is not connected to the positive terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj7-l1.qa185;1
4971;BULB_C_VOLTAGE_EXPLAIN_WHY1;Because terminal 1 is connected to the positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa223;0
4972;BULB_C_VOLTAGE_EXPLAIN_WHY1;because terminal 1 is not seperated by any gaps;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa224;0
4973;BULB_C_VOLTAGE_EXPLAIN_WHY1;because terminal one is  connected to both the negative and positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa225;0
4974;BULB_C_VOLTAGE_EXPLAIN_WHY1;no;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa226;0
4975;BULB_C_VOLTAGE_EXPLAIN_WHY1;i do not understand;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa227;0
4976;BULB_C_VOLTAGE_EXPLAIN_WHY1;Terminal 1 is seperated from the positive terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj8-l1.qa228;1
4977;BULB_C_VOLTAGE_EXPLAIN_WHY1;the positive battery terminal is not connected to terminal 1.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj9-l1.qa189;1
4978;BULB_C_VOLTAGE_EXPLAIN_WHY1;because terminal one and the positive terminal are connected;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj10-l1.qa207;0
4979;BULB_C_VOLTAGE_EXPLAIN_WHY1;because terminal one is connected to the positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj10-l1.qa208;0
4980;BULB_C_VOLTAGE_EXPLAIN_WHY1;because terminal one and the positive battery terminal are on a closed path;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj10-l1.qa209;0
4981;BULB_C_VOLTAGE_EXPLAIN_WHY1;because there is a gap between terminal one and the positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj10-l1.qa210;1
4982;BULB_C_VOLTAGE_EXPLAIN_WHY1;termianl 1 is not connected to the positive battery terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj11-l1.qa213;1
4983;BULB_C_VOLTAGE_EXPLAIN_WHY1;because there was no separation in the positive battery terminal and terminal 1.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj13-l1.qa220;0
4984;BULB_C_VOLTAGE_EXPLAIN_WHY1;because there was no gap in the positive battery terminal and terminal 1.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj13-l1.qa221;0
4985;BULB_C_VOLTAGE_EXPLAIN_WHY1;because there is a gap between the positive battery terminal and terminal 1.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj13-l1.qa222;1
4986;BULB_C_VOLTAGE_EXPLAIN_WHY1;Because there was a gap between the positive battery terminal and terminal 1.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj14-l1.qa209;1
4987;BULB_C_VOLTAGE_EXPLAIN_WHY1;because there was not direct connection between the positive terminal and bulb terminal 1;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj15-l1.qa231;1
4988;BULB_C_VOLTAGE_EXPLAIN_WHY1;becaquse there was a gap in the connection;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj15-l1.qa232;0
4989;BULB_C_VOLTAGE_EXPLAIN_WHY1;there was a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj15-l1.qa233;0
4990;BULB_C_VOLTAGE_EXPLAIN_WHY1;Terminal 1 is not connected to the positive terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj18-l1.qa182;1
4991;BULB_C_VOLTAGE_EXPLAIN_WHY1;because it was connected to the positive terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj19-l1.qa240;0
4992;BULB_C_VOLTAGE_EXPLAIN_WHY1;terminal 2 was connected to the negative terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj19-l1.qa241;0
4993;BULB_C_VOLTAGE_EXPLAIN_WHY1;its connected;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj19-l1.qa242;0
4994;BULB_C_VOLTAGE_EXPLAIN_WHY1;because the terminals are in the same state;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj22-l1.qa208;0
4995;BULB_C_VOLTAGE_EXPLAIN_WHY1;the terminal is connected to the negative terminal of the battery;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj22-l1.qa209;0
4996;BULB_C_VOLTAGE_EXPLAIN_WHY1;Terminal 1 is connected to the positive terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj23-l1.qa185;0
4997;BULB_C_VOLTAGE_EXPLAIN_WHY1;Terminal 1 is connected to the negative terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj23-l1.qa186;1
4998;BULB_C_VOLTAGE_EXPLAIN_WHY1;no damaged bulb;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj24-l1.qa219;0
4999;BULB_C_VOLTAGE_EXPLAIN_WHY1;I get a 1.5 V reading because the negative terminal of battery is connected to terminal of bulb and then bulb is then connected to postive terminal of battery;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj24-l1.qa220;0
5000;BULB_C_VOLTAGE_EXPLAIN_WHY1;1 has no gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj26-l1.qa226;0
5001;BULB_C_VOLTAGE_EXPLAIN_WHY1;the terminals are seperated;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj26-l1.qa227;0
5002;BULB_C_VOLTAGE_EXPLAIN_WHY1;there is a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj27-l1.qa206;0
5003;BULB_C_VOLTAGE_EXPLAIN_WHY1;there is no connection;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj27-l1.qa207;0
5004;BULB_C_VOLTAGE_EXPLAIN_WHY1;there is a separation;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj27-l1.qa208;0
5005;BULB_C_VOLTAGE_EXPLAIN_WHY1;the positive battery terminal and terminal 1 are not connected;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj29-l1.qa202;1
5006;BULB_C_VOLTAGE_EXPLAIN_WHY1;Because there was a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj30-l1.qa193;0
5007;BULB_C_VOLTAGE_EXPLAIN_WHY1;it was connected to a positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj30-l1.qa194;0
5008;BULB_C_VOLTAGE_EXPLAIN_WHY1;positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj30-l1.qa195;0
5009;BULB_C_VOLTAGE_EXPLAIN_WHY1;terminal one is connected to the negative terminal and terminal 1 is seperated from the positive terminal by a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj31-l1.qa202;1
5010;BULB_C_VOLTAGE_EXPLAIN_WHY1;there is no gap between the posittive terminal and terminal 1;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj33-l1.qa196;0
5011;BULB_C_VOLTAGE_EXPLAIN_WHY1;tell me the answer;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj33-l1.qa197;0
5012;BULB_C_VOLTAGE_EXPLAIN_WHY1;Terminal 1 is connected tot he positive terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj35-l1.qa204;0
5013;BULB_C_VOLTAGE_EXPLAIN_WHY1;Voltage is the difference between a positive and negative end on a battery.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj35-l1.qa206;0
5014;BULB_C_VOLTAGE_EXPLAIN_WHY1;the terminal is connected to the positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj36-l1.qa213;1
5015;BULB_C_VOLTAGE_EXPLAIN_WHY1;the terminal is connected to the battery;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj36-l1.qa214;0
5016;BULB_C_VOLTAGE_EXPLAIN_WHY1;the terminal is connected to the battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj36-l1.qa215;0
5017;BULB_C_VOLTAGE_EXPLAIN_WHY1;there is not gap between the terminals;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj36-l1.qa216;0
5018;BULB_C_VOLTAGE_EXPLAIN_WHY1;the terminal is not connected to the positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj37-l1.qa182;1
5019;BULB_C_VOLTAGE_EXPLAIN_WHY1;terminal 1 is not connected to the positive battery terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj37-l1.qa183;1
5020;BULB_C_VOLTAGE_EXPLAIN_WHY1;the battery is not connected to the terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj38-l1.qa187;0
5021;BULB_C_VOLTAGE_EXPLAIN_WHY1;the positive terminal is not connected to terminal 1;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj38-l1.qa188;1
5022;BULB_C_VOLTAGE_EXPLAIN_WHY1;the positve battery terminal is separated by a gap at terminal 1;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj39-l1.qa224;0
5023;BULB_C_VOLTAGE_EXPLAIN_WHY1;Because there is no gap at terminal 1;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj39-l1.qa225;0
5024;BULB_C_VOLTAGE_EXPLAIN_WHY1;there is a gap at terminal 1;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj39-l1.qa226;0
5025;BULB_C_VOLTAGE_EXPLAIN_WHY1;the positive battery terminal is separated by a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj39-l1.qa227;0
5026;BULB_C_VOLTAGE_EXPLAIN_WHY1;The voltage is 1.5 because thebulb terminal is connected to the battery terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa215;0
5027;BULB_C_VOLTAGE_EXPLAIN_WHY1;the voltage is 1.5 because he bulb terminal is connected to the battery terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa216;0
5028;BULB_C_VOLTAGE_EXPLAIN_WHY1;there is no gap between terminal 1 and the psoitive terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa217;0
5029;BULB_C_VOLTAGE_EXPLAIN_WHY1;i dint know.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa218;0
5030;BULB_C_VOLTAGE_EXPLAIN_WHY1;the two components are seperated.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj40-l1.qa219;0
5031;BULB_C_VOLTAGE_EXPLAIN_WHY1;The positive terminal is not seperated by a gap.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj42-l1.qa202;0
5032;BULB_C_VOLTAGE_EXPLAIN_WHY1;A terminal is connected to a bulb.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj42-l1.qa203;0
5033;BULB_C_VOLTAGE_EXPLAIN_WHY1;A terminal is not connected to the positive battery terminal.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj42-l1.qa204;0
5034;BULB_C_VOLTAGE_EXPLAIN_WHY1;the positive terminal and terminal 1 are seperated by a gap;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj43-l1.qa201;1
5035;BULB_C_VOLTAGE_EXPLAIN_WHY1;because the positive terminal is separated with a gap from terminal 1;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj45-l1.qa192;1
5036;BULB_C_VOLTAGE_EXPLAIN_WHY1;the gap separates the positive battery terminal from terminal 1;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj45-l1.qa193;1
5037;BULB_C_VOLTAGE_EXPLAIN_WHY1;positive connected to negative terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj46-l1.qa206;0
5038;BULB_C_VOLTAGE_EXPLAIN_WHY1;positive charge;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj46-l1.qa207;0
5039;BULB_C_VOLTAGE_EXPLAIN_WHY1;terminal connected to negative;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj46-l1.qa208;0
5040;BULB_C_VOLTAGE_EXPLAIN_WHY1;terminal 1 is connected to the negative terminal;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbj47-l1.qa219;1
5041;BULB_C_VOLTAGE_EXPLAIN_WHY1;The terminal is connected to a positive circuit.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb1-l1.qa166;0
5042;BULB_C_VOLTAGE_EXPLAIN_WHY1;It was separted by a gap.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb2-l1.qa170;0
5043;BULB_C_VOLTAGE_EXPLAIN_WHY1;the terminals are not connected;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb4-l1.qa161;1
5044;BULB_C_VOLTAGE_EXPLAIN_WHY1;The positive battery was not connected to terminal one.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb6-l1.qa162;1
5045;BULB_C_VOLTAGE_EXPLAIN_WHY1;Different electrical states.;FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY1.sbjb7-l1.qa159;0
